Município,rate,id,codigo_uf
Isaías Coelho,35.1,2200490,22
Itainópolis,37.6,2200500,22
Itaueira,26.6,2200510,22
Jacobina do Piauí,36.9,2200515,22
Jaicós,37.9,2200520,22
Jardim do Mulato,29.5,2200525,22
Jatobá do Piauí,29.6,2200527,22
Jerumenha,23.8,2200530,22
João Costa,28.0,2200535,22
Joaquim Pires,34.8,2200540,22
Joca Marques,38.7,2200545,22
José de Freitas,23.8,2200550,22
Juazeiro do Piauí,28.2,2200551,22
Júlio Borges,16.5,2200552,22
Jurema,34.4,2200553,22
Lagoa Alegre,31.0,2200555,22
Lagoa de São Francisco,33.4,2200557,22
Lagoa do Barro do Piauí,25.9,2200556,22
Lagoa do Piauí,26.6,2200558,22
Lagoa do Sítio,34.0,2200559,22
Lagoinha do Piauí,28.9,2200554,22
Landri Sales,26.6,2200560,22
Luís Correia,28.9,2200570,22
Luzilândia,35.4,2200580,22
Madeiro,31.7,2200585,22
Manoel Emídio,25.3,2200590,22
Marcolândia,33.3,2200595,22
Marcos Parente,25.2,2200600,22
Massapê do Piauí,42.7,2200605,22
Matias Olímpio,32.8,2200610,22
Miguel Alves,36.5,2200620,22
Miguel Leão,26.6,2200630,22
Milton Brandão,34.6,2200635,22
Monsenhor Gil,23.9,2200640,22
Monsenhor Hipólito,33.9,2200650,22
Monte Alegre do Piauí,21.5,2200660,22
Morro Cabeça no Tempo,24.4,2200665,22
Morro do Chapéu do Piauí,34.0,2200667,22
Murici dos Portelas,38.1,2200669,22
Nazaré do Piauí,31.2,2200670,22
Nazária,29.2,2200672,22
Nossa Senhora de Nazaré,22.7,2200675,22
Nossa Senhora dos Remédios,36.9,2200680,22
Nova Santa Rita,29.0,2200795,22
Novo Oriente do Piauí,33.7,2200690,22
Novo Santo Antônio,36.4,2200695,22
Oeiras,23.8,2200700,22
Olho D'Água do Piauí,20.9,2200710,22
Padre Marcos,41.3,2200720,22
Paes Landim,25.9,2200730,22
Pajeú do Piauí,28.9,2200735,22
Palmeira do Piauí,25.5,2200740,22
Palmeirais,31.9,2200750,22
Paquetá,42.9,2200755,22
Parnaguá,23.8,2200760,22
Parnaíba,15.8,2200770,22
Passagem Franca do Piauí,37.9,2200775,22
Patos do Piauí,38.4,2200777,22
Pau D'Arco do Piauí,32.5,2200779,22
Paulistana,27.5,2200780,22
Pavussu,34.1,2200785,22
Pedro II,30.0,2200790,22
Pedro Laurentino,23.0,2200793,22
Picos,15.7,2200800,22
Pimenteiras,37.0,2200810,22
Pio IX,33.9,2200820,22
Piracuruca,29.2,2200830,22
Piripiri,24.4,2200840,22
Porto,35.3,2200850,22
Porto Alegre do Piauí,25.2,2200855,22
Prata do Piauí,37.6,2200860,22
Queimada Nova,29.3,2200865,22
Redenção do Gurguéia,21.3,2200870,22
Regeneração,30.3,2200880,22
Riacho Frio,20.2,2200885,22
Ribeira do Piauí,30.6,2200887,22
Ribeiro Gonçalves,22.5,2200890,22
Rio Grande do Piauí,28.8,2200900,22
Santa Cruz do Piauí,34.9,2200910,22
Santa Cruz dos Milagres,34.3,2200915,22
Santa Filomena,24.3,2200920,22
Santa Luz,26.7,2200930,22
Santa Rosa do Piauí,31.3,2200937,22
Santana do Piauí,31.1,2200935,22
Santo Antônio de Lisboa,27.7,2200940,22
Santo Antônio dos Milagres,26.7,2200945,22
Santo Inácio do Piauí,29.6,2200950,22
São Braz do Piauí,29.4,2200955,22
São Félix do Piauí,31.2,2200960,22
São Francisco de Assis do Piauí,39.6,2200965,22
São Francisco do Piauí,32.1,2200970,22
São Gonçalo do Gurguéia,24.2,2200975,22
São Gonçalo do Piauí,24.8,2200980,22
São João da Canabrava,36.6,2200985,22
São João da Fronteira,36.6,2200987,22
São João da Serra,37.8,2200990,22
São João da Varjota,33.3,2200995,22
São João do Arraial,35.9,2200997,22
São João do Piauí,19.6,2201000,22
São José do Divino,35.0,2201005,22
São José do Peixe,28.1,2201010,22
São José do Piauí,40.1,2201020,22
São Julião,37.2,2201030,22
São Lourenço do Piauí,24.1,2201035,22
São Luis do Piauí,33.5,2201037,22
São Miguel da Baixa Grande,38.3,2201038,22
São Miguel do Fidalgo,32.2,2201039,22
São Miguel do Tapuio,35.6,2201040,22
São Pedro do Piauí,26.6,2201050,22
São Raimundo Nonato,18.9,2201060,22
Sebastião Barros,19.6,2201062,22
Sebastião Leal,25.9,2201063,22
Sigefredo Pacheco,32.7,2201065,22
Simões,29.6,2201070,22
Simplício Mendes,23.3,2201080,22
Socorro do Piauí,27.2,2201090,22
Sussuapara,31.4,2201093,22
Tamboril do Piauí,37.6,2201095,22
Tanque do Piauí,30.5,2201097,22
Teresina,8.8,2201100,22
União,28.0,2201110,22
Uruçuí,17.0,2201120,22
Valença do Piauí,25.5,2201130,22
Várzea Branca,30.6,2201135,22
Várzea Grande,32.7,2201140,22
Vera Mendes,43.7,2201150,22
Vila Nova do Piauí,29.1,2201160,22
Wall Ferraz,35.5,2201170,22
Abaiara,28.4,2300010,23
Acarape,21.5,2300015,23
Acaraú,28.3,2300020,23
Acopiara,32.9,2300030,23
Aiuaba,34.3,2300040,23
Alcântaras,28.3,2300050,23
Altaneira,33.1,2300060,23
Alto Santo,28.5,2300070,23
Amontada,25.0,2300075,23
Antonina do Norte,31.5,2300080,23
Apuiarés,25.2,2300090,23
Aquiraz,20.1,2300100,23
Aracati,19.3,2300110,23
Aracoiaba,29.9,2300120,23
Ararendá,34.2,2300125,23
Araripe,31.1,2300130,23
Aratuba,24.3,2300140,23
Arneiroz,30.0,2300150,23
Assaré,31.3,2300160,23
Aurora,26.8,2300170,23
Baixio,23.8,2300180,23
Banabuiú,27.8,2300185,23
Barbalha,17.6,2300190,23
Barreira,25.7,2300195,23
Barro,23.5,2300200,23
Barroquinha,35.7,2300205,23
Baturité,21.8,2300210,23
Beberibe,24.5,2300220,23
Bela Cruz,25.1,2300230,23
Boa Viagem,32.3,2300240,23
Brejo Santo,21.6,2300250,23
Camocim,26.3,2300260,23
Campos Sales,26.8,2300270,23
Canindé,23.6,2300280,23
Capistrano,25.4,2300290,23
Caridade,28.3,2300300,23
Cariré,29.0,2300310,23
Caririaçu,29.7,2300320,23
Cariús,31.4,2300330,23
Carnaubal,29.0,2300340,23
Cascavel,21.4,2300350,23
Catarina,30.3,2300360,23
Catunda,26.6,2300365,23
Caucaia,12.4,2300370,23
Cedro,28.2,2300380,23
Chaval,31.8,2300390,23
Choró,31.6,2300393,23
Chorozinho,27.9,2300395,23
Coreaú,35.7,2300400,23
Crateús,24.5,2300410,23
Crato,13.9,2300420,23
Croatá,35.5,2300423,23
Cruz,24.6,2300425,23
Deputado Irapuan Pinheiro,32.2,2300426,23
Ererê,30.5,2300427,23
Eusébio,13.3,2300428,23
Farias Brito,27.1,2300430,23
Forquilha,24.4,2300435,23
Fortaleza,6.8,2300440,23
Fortim,25.2,2300445,23
Frecheirinha,32.5,2300450,23
General Sampaio,31.7,2300460,23
Graça,34.5,2300465,23
Granja,39.2,2300470,23
Granjeiro,28.2,2300480,23
Groaíras,24.0,2300490,23
Guaiúba,22.5,2300495,23
Guaraciaba do Norte,28.0,2300500,23
Guaramiranga,17.5,2300510,23
Hidrolândia,28.9,2300520,23
Horizonte,15.3,2300523,23
Ibaretama,32.5,2300526,23
Ibiapina,23.6,2300530,23
Ibicuitinga,27.8,2300533,23
Icapuí,25.4,2300535,23
Icó,30.4,2300540,23
Iguatu,22.2,2300550,23
Independência,27.4,2300560,23
Ipaporanga,35.6,2300565,23
Ipaumirim,26.3,2300570,23
Ipu,27.6,2300580,23
Ipueiras,30.9,2300590,23
Iracema,25.5,2300600,23
Irauçuba,25.1,2300610,23
Itaiçaba,21.6,2300620,23
Itaitinga,16.7,2300625,23
Itapagé,23.0,2300630,23
Itapipoca,21.9,2300640,23
Itapiúna,28.6,2300650,23
Itarema,24.2,2300655,23
Itatira,29.7,2300660,23
Jaguaretama,27.7,2300670,23
Jaguaribara,25.7,2300680,23
Jaguaribe,24.8,2300690,23
Jaguaruana,26.7,2300700,23
Jardim,26.5,2300710,23
Jati,25.3,2300720,23
Jijoca de Jericoacoara,24.2,2300725,23
Juazeiro do Norte,15.7,2300730,23
Jucás,30.5,2300740,23
Lavras da Mangabeira,26.6,2300750,23
Limoeiro do Norte,18.8,2300760,23
Madalena,26.3,2300763,23
Maracanaú,9.4,2300765,23
Maranguape,15.5,2300770,23
Marco,26.9,2300780,23
Martinópole,28.3,2300790,23
Massapê,28.0,2300800,23
Mauriti,28.2,2300810,23
Meruoca,17.8,2300820,23
Milagres,25.8,2300830,23
Milhã,27.1,2300835,23
Miraíma,32.6,2300837,23
Missão Velha,26.2,2300840,23
Mombaça,33.4,2300850,23
Monsenhor Tabosa,30.1,2300860,23
Morada Nova,27.1,2300870,23
Moraújo,30.2,2300880,23
Morrinhos,26.0,2300890,23
Mucambo,31.5,2300900,23
Mulungu,22.4,2300910,23
Nova Olinda,21.1,2300920,23
Nova Russas,25.2,2300930,23
Novo Oriente,32.1,2300940,23
Ocara,29.6,2300945,23
Orós,29.5,2300950,23
Pacajus,18.0,2300960,23
Pacatuba,9.5,2300970,23
Pacoti,19.4,2300980,23
Pacujá,27.7,2300990,23
Palhano,26.7,2301000,23
Palmácia,26.2,2301010,23
Paracuru,20.0,2301020,23
Paraipaba,18.9,2301025,23
Parambu,36.6,2301030,23
Paramoti,29.3,2301040,23
Pedra Branca,32.8,2301050,23
Penaforte,23.6,2301060,23
Pentecoste,22.9,2301070,23
Pereiro,29.8,2301080,23
Pindoretama,22.3,2301085,23
Piquet Carneiro,26.4,2301090,23
Pires Ferreira,28.9,2301095,23
Poranga,32.2,2301100,23
Porteiras,29.6,2301110,23
Potengi,33.7,2301120,23
Potiretama,26.6,2301123,23
Quiterianópolis,32.2,2301126,23
Quixadá,20.9,2301130,23
Quixelô,36.9,2301135,23
Quixeramobim,23.3,2301140,23
Quixeré,25.3,2301150,23
Redenção,23.1,2301160,23
Reriutaba,29.5,2301170,23
Russas,18.8,2301180,23
Saboeiro,30.8,2301190,23
Salitre,39.3,2301195,23
Santa Quitéria,26.1,2301220,23
Santana do Acaraú,27.0,2301200,23
Santana do Cariri,28.0,2301210,23
São Benedito,25.9,2301230,23
São Gonçalo do Amarante,17.8,2301240,23
São João do Jaguaribe,25.7,2301250,23
São Luís do Curu,20.9,2301260,23
Senador Pompeu,25.9,2301270,23
Senador Sá,31.1,2301280,23
Sobral,16.4,2301290,23
Solonópole,24.7,2301300,23
Tabuleiro do Norte,22.3,2301310,23
Tamboril,30.2,2301320,23
Tarrafas,35.9,2301325,23
Tauá,27.0,2301330,23
Tejuçuoca,26.8,2301335,23
Tianguá,23.9,2301340,23
Trairi,22.2,2301350,23
Tururu,27.3,2301355,23
Ubajara,23.1,2301360,23
Umari,30.8,2301370,23
Umirim,27.7,2301375,23
Uruburetama,22.6,2301380,23
Uruoca,37.1,2301390,23
Varjota,24.7,2301395,23
Várzea Alegre,27.2,2301400,23
Viçosa do Ceará,31.8,2301410,23
Acari,17.5,2400010,24
Açu,21.3,2400020,24
Afonso Bezerra,30.3,2400030,24
Água Nova,22.2,2400040,24
Alexandria,32.3,2400050,24
Almino Afonso,24.9,2400060,24
Alto do Rodrigues,18.9,2400070,24
Angicos,26.5,2400080,24
Antônio Martins,30.2,2400090,24
Apodi,21.9,2400100,24
Areia Branca,13.9,2400110,24
Arês,24.5,2400120,24
Augusto Severo,28.9,2400130,24
Baía Formosa,23.3,2400140,24
Baraúna,28.7,2400145,24
Barcelona,29.0,2400150,24
Bento Fernandes,27.8,2400160,24
Bodó,21.4,2400165,24
Bom Jesus,32.4,2400170,24
Brejinho,30.4,2400180,24
Caiçara do Norte,26.7,2400185,24
Caiçara do Rio do Vento,26.6,2400190,24
Caicó,14.7,2400200,24
Campo Redondo,25.8,2400210,24
Canguaretama,26.5,2400220,24
Caraúbas,25.4,2400230,24
Carnaúba dos Dantas,15.0,2400240,24
Carnaubais,24.1,2400250,24
Ceará-Mirim,20.7,2400260,24
Cerro Corá,27.0,2400270,24
Coronel Ezequiel,29.9,2400280,24
Coronel João Pessoa,31.0,2400290,24
Cruzeta,21.7,2400300,24
Currais Novos,16.9,2400310,24
Doutor Severiano,22.6,2400320,24
Encanto,24.5,2400330,24
Equador,22.0,2400340,24
Espírito Santo,39.0,2400350,24
Extremoz,15.0,2400360,24
Felipe Guerra,20.6,2400370,24
Fernando Pedroza,30.9,2400375,24
